年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/9,995.2,10.5,22.2,25.8,20.1,88.0,67.0,1.5,5.9,0.0,0.0
2013/9,999.9,0.0,22.0,27.1,19.4,77.0,55.0,1.2,4.8,2.8,0.0
2013/9,1000.2,11.5,21.2,25.5,18.4,85.0,64.0,1.1,5.9,0.3,0.0
2013/9,997.0,25.0,19.3,21.1,17.5,94.0,83.0,1.1,5.8,0.0,0.0
2013/9,997.8,0.0,20.9,26.9,16.0,75.0,44.0,1.3,6.1,10.1,0.0
2013/9,997.8,0.0,21.4,27.4,17.2,77.0,53.0,2.2,10.1,6.0,0.0
2013/9,998.7,0.0,22.5,28.3,17.3,76.0,55.0,1.8,11.4,6.5,0.0
2013/9,999.1,0.0,23.4,27.4,21.0,78.0,58.0,1.7,7.7,1.8,0.0
2013/9,998.7,0.0,23.8,28.3,20.4,80.0,63.0,1.5,7.9,2.4,0.0
2013/9,995.5,0.0,25.8,31.7,20.6,76.0,56.0,1.2,5.8,7.0,0.0
2013/9,990.7,19.5,22.5,24.4,20.8,91.0,75.0,1.0,5.4,0.1,0.0
2013/9,981.6,17.0,21.0,26.2,14.8,84.0,50.0,2.1,15.5,0.0,0.0
2013/9,999.6,0.0,18.9,25.8,13.5,64.0,38.0,1.8,5.6,11.5,0.0
2013/9,1003.0,0.0,18.8,26.3,11.8,68.0,41.0,1.4,7.6,11.1,0.0
2013/9,1002.6,0.0,18.5,26.0,12.5,69.0,33.0,1.2,5.0,11.2,0.0
2013/9,999.7,0.0,19.7,29.4,12.9,71.0,30.0,1.3,6.8,11.4,0.0
2013/9,998.1,0.0,21.3,30.0,14.4,66.0,32.0,1.5,7.9,10.4,0.0
2013/9,1000.3,0.0,20.5,25.6,16.3,71.0,37.0,1.7,8.6,6.1,0.0
2013/9,1003.1,0.0,18.7,22.8,14.5,68.0,48.0,3.0,12.3,6.9,0.0
2013/9,997.3,0.0,20.5,29.4,13.0,71.0,46.0,1.4,8.1,10.6,0.0
2013/9,988.6,0.0,23.3,29.8,17.4,72.0,51.0,1.6,6.8,4.7,0.0
